Документ_x,Наименование ГО_x,Наименование ГП_x,Наименование страны отправления_x,Наименование станции отправления_x,Станция отправления_x,Наименование страны назначения_x,Наименование станции назначения_x,Станция назначения_x,Номер вагона,Общий вес по документу (кг)_x,Вес на вагон (кг)_x,Код груза_x,Наименование груза_x,Код грузополучателя,Дата прибытия,Взыскано по прибытию (последние 2 знака тиыны),Документ_y,Наименование ГО_y,Наименование ГП_y,Наименование страны отправления_y,Наименование станции отправления_y,Станция отправления_y,Наименование страны назначения_y,Наименование станции назначения_y,Станция назначения_y,Общий вес по документу (кг)_y,Вес на вагон (кг)_y,Код груза_y,Наименование груза_y,Код грузоотправителя,Дата отправления,Взыскано при отправления  (последние 2 знака тиыны)
36839986,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,53238077,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-18,9354200,20205275,"АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","Агентство по государственным материальным резервам при Правительстве Республики Таджикистан*   Республика  Таджикистан , г* Душанбе , ул* Хусейнзода 14*",КАЗАХСТАН        ,ПЕРВ. ЦЕЛИН.    ,686505.0,ТАДЖИКИСТАН      ,ДАНГАРА         ,748203.0,69000.0,69000.0,11005.0,ПШЕНИЦА,30567773.0,2024-12-21 23:30:00,35019900
36839948,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95866828,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-18,9354200,20151026,"ТОО ""PATSHA AGRO""","ООО ""MILL MAX GROUP"", Республика Узбекистан, город Ташкент, улица Нилуфар, дом 85, ОКПО 26121089",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,71000.0,71000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-27 15:35:00,35404100
36834544,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95580171,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-18,7011300,20152078,"ТОВАРИЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""KAZ AGRO TRANS COMPANY""",АО Андижон Биокимё заводи,КАЗАХСТАН        ,КАЛКАМАН        ,695400.0,УЗБЕКИСТАН       ,АНДИЖАН 1       ,743604.0,70050.0,70050.0,11005.0,ПШЕНИЦА,53304674.0,2024-11-27 22:14:00,32602000
36839837,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,98000136,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-18,9354200,20131008,"ТОО ""PATSHA AGRO""",OOO BAQQOL DON SAVDO,КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,ГУЛИСТАН        ,725004.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-19 18:43:00,35404100
36840061,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95867727,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-18,9354200,20113277,"ТОО ""STAN GRAIN""","ООО ""TURON COMPANY"", Республика Узбнкистан, город Ташкент, Алмазарский район, ул*Шифонур, дом 3*1",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,66400.0,66400.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-12 18:31:00,34959000
36840061,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95867727,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-18,9354200,20170885,"ТОО ""STAN GRAIN""","ООО ""TURON COMPANY"", Республика Узбекистан, город Ташкент, Алмазарский район, ул*Шифонур, дом 3*1 , ОКПО 27966630",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,67600.0,67600.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-05 16:35:00,34959000
36844170,"ТОО ""AGRO LUX""","АО ""АЛАТАУ-??С""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ЧЕМОЛГАН        ,703700.0,53224135,70000.0,70000.0,11005.0,ПШЕНИЦА,50849568.0,2024-10-24,27999300,20218958,"ТОО ""АЗАМАТ-2030""",OOO «TURON COMPANY»,КАЗАХСТАН        ,КОВЫЛЬНАЯ 1     ,681605.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,69000.0,69000.0,11005.0,ПШЕНИЦА,40195367.0,2024-12-25 18:19:00,33539400
36844056,"ТОО ""AGRO LUX""","АО ""АЛАТАУ-??С""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ЧЕМОЛГАН        ,703700.0,53225710,70000.0,70000.0,11005.0,ПШЕНИЦА,50849568.0,2024-10-22,27999300,20133832,"ТОО ""FARM FACTORY""","ООО «MILL MAX GROUP» Республика Узбекистан, г* Ташкент , ул* Нилуфар, д* 85",КАЗАХСТАН        ,АЯГОЗ           ,708704.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,69280.0,69280.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-23 11:26:00,26418700
36844056,"ТОО ""AGRO LUX""","АО ""АЛАТАУ-??С""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ЧЕМОЛГАН        ,703700.0,53225710,70000.0,70000.0,11005.0,ПШЕНИЦА,50849568.0,2024-10-22,27999300,20197024,"ТОО ""FARM FACTORY""","ООО “Good Sale Sugar”  , Республика Узбекистан, Ферганская область, г* Коканд, ул* Мовароуннахр-2Ч",КАЗАХСТАН        ,КЕНСКАЯ         ,680903.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,68850.0,68850.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 18:43:00,35011700
36844316,"ТОО ""AGRO LUX""","АО ""АЛАТАУ-??С""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,ЧЕМОЛГАН        ,703700.0,95871828,70000.0,70000.0,11005.0,ПШЕНИЦА,50849568.0,2024-10-24,27999300,20174229,"АО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","Агентство по государственным материальным резервам при Правительстве Республики Таджикистан*   Республика  Таджикистан , г* Душанбе , ул* Хусейнзода 14*",КАЗАХСТАН        ,ПЕРВ. ЦЕЛИН.    ,686505.0,ТАДЖИКИСТАН      ,КУРГАН-ТЮБЕ     ,746405.0,69000.0,69000.0,11005.0,ПШЕНИЦА,30567773.0,2024-12-12 02:44:00,35019900
36851106,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58530759,69300.0,69300.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-22,12696300,20154504,"ТОО ""STAN GRAIN""","ООО ""ONE-NON"", Республика Узбекистан, Самаркандская область, Джамбайский район, город Джамбай, ул*Ш*Бурхонова, д*12, ОКПО 28055333",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,ДЖАМБАЙ         ,727601.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-28 17:03:00,34959000
36851075,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95674669,69200.0,69200.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-22,12696300,20166177,"ТОО ""EAST AGRO COMPANY""",ООО BABUR TURAN,КАЗАХСТАН        ,СМИРНОВО        ,687902.0,УЗБЕКИСТАН       ,РАХИМОВА        ,723704.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-04 18:19:00,33544800
36850965,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95501615,69400.0,69400.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20151032,"ТОО ""PATSHA AGRO""","ООО ""MILL MAX GROUP"", Республика Узбекистан, город Ташкент, улица Нилуфар, дом 85, ОКПО 26121089",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,69900.0,69900.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-27 15:43:00,34959000
36850965,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95501615,69400.0,69400.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20181924,"ТОО ""FARM FACTORY""","ООО «SM DRIVER» Адрес* Республика Узбекистан, Ферганская область, г* Коканд, ул Мовароуниахр-2Ч",КАЗАХСТАН        ,КОВЫЛЬНАЯ 1     ,681605.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-12 12:33:00,33539400
36850949,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95485645,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20110869,"ТОО ""EAST AGRO COMPANY""",ООО «QUANTITYCLASS»,КАЗАХСТАН        ,ПЕШК. ТУПИК     ,684707.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,69800.0,69800.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-11 22:30:00,36257200
36850949,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95485645,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20171728,"ТОО ""АГРО НАН ЭКСПОРТ""",ООО «MILL MAX GROUP»,КАЗАХСТАН        ,АТБАСАР         ,691503.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,68200.0,68200.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-06 00:03:00,29300400
36850758,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95462578,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20171734,"ТОО ""АГРО НАН ЭКСПОРТ""",ООО «MILL MAX GROUP»,КАЗАХСТАН        ,АТБАСАР         ,691503.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,69400.0,69400.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-06 00:06:00,29300400
36850632,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58552118,68300.0,68300.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20110870,"ТОО ""EAST AGRO COMPANY""",ООО «QUANTITYCLASS»,КАЗАХСТАН        ,ПЕШК. ТУПИК     ,684707.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-11 22:28:00,36257200
36850632,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58552118,68300.0,68300.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20171760,"ТОО ""АГРО НАН ЭКСПОРТ""",ООО «MILL MAX GROUP»,КАЗАХСТАН        ,АТБАСАР         ,691503.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,68550.0,68550.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-06 00:08:00,29300400
36850632,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58552118,68300.0,68300.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20213876,"ТОО ""ATAMEKEN AGRO TRADE""","""FLOUR ASIA "" MCHJ  Republic of Uzbekistan, Tashkent city, Shaykhantakhur district, Shumanay str,3",КАЗАХСТАН        ,СУЛЫ            ,686100.0,УЗБЕКИСТАН       ,КЕЛЕС           ,720104.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-23 19:40:00,36500400
36850221,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58543687,69300.0,69300.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20175456,"ТОО ""АГРО НАН ЭКСПОРТ""","ООО «MILL MAX GROUP»      Республика Узбекистан,  г* Ташкент, ул* Нилуфар, д* 85",КАЗАХСТАН        ,АК-КУЛЬ         ,692601.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,70000.0,70000.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-07 18:13:00,29098700
36850242,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,59097584,69600.0,69600.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20148342,ТОО ВФ,"ООО ""Аманат Агро Экспорт"" Республика Таджикистан г Душанбе ул М* Миршакар 21*2",КАЗАХСТАН        ,КОКШЕТАУ 2      ,687103.0,ТАДЖИКИСТАН      ,ДУШАНБЕ 2       ,745309.0,70000.0,70000.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-27 14:17:00,30718700
36850327,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,98002793,69800.0,69800.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20131113,"ТОО ""PATSHA AGRO""",OOO BAQQOL DON SAVDO,КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,ГУЛИСТАН        ,725004.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-19 18:41:00,35404100
36850987,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,МАМЛЮТКА        ,826205.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58509894,69300.0,69300.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-19,12696300,20154431,"ТОО ""STAN GRAIN""","ООО ""ONE-NON"", Республика Узбекистан, Самаркандская область, Джамбайский район, город Джамбай, ул*Ш*Бурхонова, д*12, ОКПО 28055333",КАЗАХСТАН        ,АРКАЛЫК         ,681408.0,УЗБЕКИСТАН       ,ДЖАМБАЙ         ,727601.0,68650.0,68650.0,11005.0,ПШЕНИЦА,10000001.0,2024-11-28 15:20:00,34959000
36859100,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95511044,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-23,9721400,20205308,"ТОО ""AITAS AGRO TRADE""","ООО ""Сомон Кишоварз"" Республика Таджикистан, Согдийская область, Дж* Расуловский район, п* Мехробод* ул* Навой 13",КАЗАХСТАН        ,КАЙРАНКУЛЬ      ,686204.0,ТАДЖИКИСТАН      ,ДЖАББОР РАСУ    ,747709.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-23 18:30:00,36962900
36859119,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95511218,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-23,9721400,20205313,"ТОО ""AITAS AGRO TRADE""","ООО ""Сомон Кишоварз"" Республика Таджикистан, Согдийская область, Дж* Расуловский район, п* Мехробод* ул* Навой 13",КАЗАХСТАН        ,КАЙРАНКУЛЬ      ,686204.0,ТАДЖИКИСТАН      ,ДЖАББОР РАСУ    ,747709.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 16:33:00,36962900
36859071,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95579272,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-23,9721400,20205318,"ТОО ""AITAS AGRO TRADE""","ООО ""Сомон Кишоварз"" Республика Таджикистан, Согдийская область, Дж* Расуловский район, п* Мехробод* ул* Навой 13",КАЗАХСТАН        ,КАЙРАНКУЛЬ      ,686204.0,ТАДЖИКИСТАН      ,ДЖАББОР РАСУ    ,747709.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 16:32:00,36962900
36859142,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95510509,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-23,9721400,20205205,"ТОО ""AITAS AGRO TRADE""","ООО ""Сомон Кишоварз"" Республика Таджикистан, Согдийская область, Дж* Расуловский район, п* Мехробод* ул* Навой 13",КАЗАХСТАН        ,КАЙРАНКУЛЬ      ,686204.0,ТАДЖИКИСТАН      ,ДЖАББОР РАСУ    ,747709.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 16:30:00,36962900
36859147,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95579934,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-23,9721400,20205289,"ТОО ""AITAS AGRO TRADE""","ООО ""Сомон Кишоварз"" Республика Таджикистан, Согдийская область, Дж* Расуловский район, п* Мехробод* ул* Навой 13",КАЗАХСТАН        ,КАЙРАНКУЛЬ      ,686204.0,ТАДЖИКИСТАН      ,ДЖАББОР РАСУ    ,747709.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 16:35:00,36962900
36859153,"ТОО ""AITAS  AGRO TRADE""","ТОО ""JFOOD KAZAKHSTAN""",РОССИЯ           ,БУЛАЕВО 1       ,825202.0,КАЗАХСТАН        ,СОРОКОВАЯ       ,690200.0,95579751,70000.0,70000.0,11005.0,ПШЕНИЦА,15353907.0,2024-10-23,9721400,20205278,"ТОО ""AITAS AGRO TRADE""","ООО ""Сомон Кишоварз"" Республика Таджикистан, Согдийская область, Дж* Расуловский район, п* Мехробод* ул* Навой 13",КАЗАХСТАН        ,КАЙРАНКУЛЬ      ,686204.0,ТАДЖИКИСТАН      ,ДЖАББОР РАСУ    ,747709.0,70500.0,70500.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-20 16:36:00,36962900
36863611,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,58540964,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-22,9354200,20207762,"ТОО ""FARM FACTORY""","ООО «QUANTITYCLASS», Республика Узбекистан, Ферганская область, Учкуприкский район, СЭЗ Коканд",КАЗАХСТАН        ,КЕНСКАЯ         ,680903.0,УЗБЕКИСТАН       ,КАКИР           ,742207.0,68550.0,68550.0,11005.0,ПШЕНИЦА,10000001.0,2024-12-21 18:27:00,35011700
36863639,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,95485546,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-22,9354200,20171069,"ТОО ""АГРО НАН ЭКСПОРТ""",OOO «MILL MAX GROUP»,КАЗАХСТАН        ,КЕНСКАЯ         ,680903.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,64800.0,64800.0,11005.0,ПШЕНИЦА,56609825.0,2024-12-05 18:32:00,33549500
36864710,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ПРОДОВОЛЬСТВЕННАЯ КОНТРАКТНАЯ КОРПОРАЦИЯ""","АО ""Национальная Компания Продовольственная Контрактная Корпорация""",РОССИЯ           ,ПЕТРОПАВЛОВС    ,820001.0,КАЗАХСТАН        ,АДЫР            ,691406.0,59093930,70000.0,70000.0,11005.0,ПШЕНИЦА,30567773.0,2024-10-23,9354200,20130016,"ТОО ""АЗАМАТ-2030""",OOO «TURON COMPANY»,КАЗАХСТАН        ,ДЕРЖАВИНСКАЯ    ,681003.0,УЗБЕКИСТАН       ,СЕРГЕЛИ         ,723507.0,69000.0,69000.0,11005.0,ПШЕНИЦА,40195367.0,2024-11-20 18:27:00,33547700
